f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,label
0.8670602293567747,0.4804320273550151,0.33549629327538666,0.919967682390867,0.3161113941390892,0.9641260157820977,0.2203790908128337,0.43748698512182393,0.7706812805089579,0.2945075605473292,0.5900787655461358,0.6256666527795403,0.4833785972853445,0.7628449754402891,0.08812256518254691,0.138393772712753,0.7373058730059836,0.9071836950875395,0.05885957692355115,0.24783141433075018,0.7106958129688117,0.01614624117196739,0.964710539358678,0.07052098316420718,0.4233376623757209,0.9592476878753962,0.2362662926952972,0.7336121643999338,0.6533298271530207,0.6939368140710489,0.45716592441319504,0.12144614642024676,0.16492370591071415,0.05031255723129169,0.7145836382515257,0.8977304502479722,0.5984766401311338,0.978289212663015,0.9576238378792686,0.23823066565365436,0.2981306573726141,0.27571749556757363,0.3254740925200159,0.9956932620013573,0.6891505764759212,0.6180814407766534,0.46816615296948416,0.18917857545319017,0.5341609861057559,0.042037938667553565,0.01720642345020096,0.5022463998448744,0.712985028938752,0.15870103013587422,0.19220731514396305,0.29018144089665265,0.06274287519355215,0.7186560728386493,0.6308960678248478,0.25157634420143804,0.9963737416786408,0.049060179908371304,0.3192553927183147,0.6209001596422542,0.4304315570090256,0.29062042395079957,0.12445456102647778,0.9499753281762162,0.1844036258288495,0.5866709998411251,0.7170347952180457,0.39079846949978614,0.7289977772099521,0.39049717407724727,0.8771517688857721,0.5150433282330268,0.17876352531478956,0.0683453417002381,0.0
0.5753711663650727,0.11404512439849424,0.7288692399944473,0.9753832122209561,0.1730136946607853,0.6922312731407078,0.433769557029155,0.2458190078799003,0.40123514110689285,0.3502421908219231,0.5351722347307311,0.7953583890492385,0.0346914982077311,0.7300225260972109,0.3869187713211363,0.5519985870231192,0.08933951352352032,0.2084978053451998,0.877506157275862,0.5183183947573381,0.5025386610986533,0.93077718633527,0.2996858675021852,0.3642556479529,0.8352429973319203,0.5455655434845679,0.7059698012372443,0.9518436783544618,0.6252909956818974,0.3578432657346774,0.17375740410454943,0.34911775893497876,0.9423420718594017,0.09235055310334361,0.41130836282546,0.6146934468821666,0.2364865374916797,0.612480871649467,0.31188858336981773,0.9291790603463768,0.565347743667137,0.4475512717550809,0.48893174768648995,0.8740542306810095,0.08151713266017546,0.39007896513180895,0.6699365568478023,0.5018714565391151,0.6926357172404131,0.9610347190274475,0.8789538352919037,0.6346669434608053,0.23671231797392056,0.3818264238464004,0.29782987443292297,0.9040073217183061,0.9904993758091105,0.9593428714728077,0.8708002948447034,0.812003536194544,0.8824790839611211,0.9567823616398546,0.7331583704763063,0.258074514872912,0.5610236015379635,0.3712992783190868,0.2449265386453664,0.769985508389688,0.5293540962634389,0.43774421358018656,0.2082662663928535,0.4378834464202158,0.8190217975347143,0.7880005925672194,0.9519150306559487,0.7977154787614484,0.5672126449406273,0.29623239214891617,0.0
0.47286257593834036,0.27004565177058104,0.7137160016139805,0.5569676762353775,0.43640355295331634,0.05518193741674071,0.18556772691125167,0.7242704236948435,0.34770862532639013,0.7894214448219853,0.6044009997531717,0.3561141508670207,0.1819651682199528,0.2150281703096295,0.4612320208664564,0.22687440206052734,0.9624829354545414,0.5046192755518486,0.5566883599707177,0.20532810228792742,0.8075061184051144,0.8040328117627871,0.6693784786353357,0.9860445508848538,0.4050993097187725,0.9541330000699226,0.022930140031691693,0.08028534619228778,0.7941048031783439,0.8231728021327305,0.7791452370646419,0.7123223181993433,0.2986430601791372,0.637539955941911,0.822307398618975,0.27620834589432797,0.5536678415061826,0.8346734285796371,0.9699762596585627,0.03325944445917417,0.8523311663410406,0.32422264334457584,0.32546647610470214,0.21925980671860124,0.04018655295453244,0.2728276986478634,0.26299278166665163,0.6215961215511222,0.2671075046117498,0.11128879783863233,0.3570100844831897,0.11311525722052918,0.06261044263209992,0.7784297452573012,0.7482932484313297,0.5183914921886774,0.4531894965033658,0.8067706253877649,0.7188274063870574,0.4157870822330618,0.2796020888237766,0.9678266674492493,0.76919802639884,0.7220078338655117,0.6532320039590853,0.6177896775075784,0.17699474797481463,0.40259505820275443,0.8480778944101282,0.9305117937054503,0.20626153681036952,0.6573731295706603,0.4325888697404001,0.5995724452620125,0.6035583930254032,0.402071634978003,0.7391228581543298,0.822419879621643,0.0
0.18505549509381003,0.3072195000487893,0.8798771575823723,0.6946799648433206,0.6800657293388936,0.7481742185509473,0.8648895125744791,0.2787062377184738,0.31723011326542894,0.39623042389548213,0.9857633363822459,0.019389119861939808,0.311684446867289,0.038563674374627155,0.7022674271269173,0.5576557007499742,0.14690391530203684,0.040572340472084134,0.7895402847263311,0.4608405932245666,0.15885712520480677,0.657538066810535,0.2499045975594526,0.3753577575731555,0.08362476375503736,0.778255128493088,0.8018326594603893,0.4620433020794563,0.6784522303822043,0.02003400966655744,0.6951207212101905,0.21405397602782472,0.6183303808243501,0.8911558865262976,0.19796071649290314,0.4769418361866221,0.8186722408336141,0.1368694327813067,0.784366451673983,0.587226223944308,0.4070609952974279,0.6270736839116737,0.6323319784895195,0.7886957212647863,0.11530046346990697,0.5744499638353848,0.33774399799895316,0.9103125645281575,0.4702480875751167,0.5864197326427593,0.1845373153772153,0.9670703262376346,0.20389550682820523,0.1603413396166532,0.3662671810006104,0.21460906980256733,0.42530175357262034,0.821430300633781,0.7254568852157215,0.9113217203758851,0.2702523556209846,0.5182319060716838,0.36133096077213855,0.4272733632831708,0.8983825087415559,0.7144484890460557,0.8616221818157468,0.9890701969768992,0.2517341338316106,0.22126730811069895,0.8799236807896462,0.8686128419935103,0.5536256177787793,0.632771558865593,0.7984661152457145,0.19053435148416697,0.9930345304228023,0.057135577151287364,0.0
0.9903796615533352,0.5259837369159228,0.3018028441594316,0.8666616125063162,0.65439830063758,0.9777913293381982,0.560309555404068,0.9579664760550668,0.0839293675010715,0.32238087192136555,0.6340114196865335,0.5426172499097893,0.7867110477862439,0.811652941153573,0.622968070308762,0.4461764667369289,0.16428670646874366,0.5131694049144532,0.1907314473336873,0.32126400820632706,0.10465497934636458,0.39431949126268695,0.4760985781721202,0.15096215482614583,0.06434795906430524,0.19042085651699936,0.36067253930631304,0.5765312087711278,0.12528158243687937,0.8287049102831993,0.705500184915932,0.2566167892753225,0.5873412924022322,0.7551894796303971,0.8528622991854194,0.2591591612023506,0.4094199995783978,0.1741259482774068,0.5901419260797075,0.2786882769548191,0.6907022430898208,0.44506952322671955,0.4665893118965281,0.10241488076632166,0.1843296191240289,0.8498984243858209,0.8276713307605144,0.8363403895530311,0.35455386794031507,0.5976659473862875,0.2010466491583408,0.5328135250842568,0.08607446980785016,0.15938255218440167,0.9920631560626136,0.02424094531815779,0.1281613801440763,0.12883860414390325,0.853932953828579,0.29545887649403924,0.04130503566387822,0.27205049277839133,0.7573399990532711,0.5468741944776727,0.24641054627481662,0.1863015678014015,0.07022621436803278,0.32177550065253857,0.8155602863585577,0.6362397106377632,0.10877032166322098,0.663115103164385,0.396690052312874,0.27501805770446774,0.3744558035101374,0.23423062214124157,0.9433426941846479,0.07869428856424143,0.0
0.5873920742391355,0.15916181165176035,0.5870021953898384,0.181150978247531,0.5462217684518813,0.23312921070044323,0.12657622325103268,0.5067945334442346,0.5461668955438722,0.9230627625777424,0.48531141832292557,0.3649827887264485,0.7309937326642058,0.5757904815658621,0.24799752990471835,0.17948676819916876,0.09055899008750246,0.22925280057810604,0.09620955873029446,0.9092565584925842,0.10667546901893965,0.5017755256925474,0.26005925680508324,0.6935039992143851,0.9644437523221147,0.08420979279816876,0.17012015207386,0.7579556463555158,0.27978154961377144,0.36455224854261126,0.4387340249856502,0.5326564671775229,0.09873593633485622,0.756723923861946,0.626985657239912,0.25994387025804433,0.9283893849792499,0.5928958477954422,0.13581076878882825,0.1846853939047467,0.7793971621606385,0.8302616074786224,0.540746464772401,0.9459101079887483,0.7442512625137789,0.005134139626327916,0.07250861350689786,0.1928942992935897,0.2558166755624448,0.5797759566470726,0.3695378127841058,0.15613256896711114,0.17324064907055614,0.9437589947972579,0.21426218739740166,0.38717720156966917,0.3296955224229552,0.09582204186078291,0.4153656908608019,0.42765746997011245,0.9920861569457622,0.7889971568564754,0.17535707105055143,0.1270356129719592,0.5651430144213341,0.760616656651069,0.13133723319340906,0.21010514562812943,0.3208305807215115,0.8769508164772558,0.23052862611817626,0.232200306584179,0.8423074377506848,0.8911085000821903,0.9049244852546006,0.19676709198824616,0.5282936030562115,0.7890888827796746,0.0
0.43107558152458525,0.03346982237995266,0.0566637337831728,0.6950374188204353,0.13154887100953594,0.9089568099188298,0.1761529532618753,0.6363364895319652,0.5197129624761457,0.7082371784265644,0.10195600465457477,0.2082255376075257,0.2732749532810015,0.914675218139265,0.7653591943366805,0.8991156395860157,0.8028234677301972,0.5858701609279343,0.5162758853928264,0.0023911408586601013,0.36033165750507,0.07919551724026563,0.923168622023282,0.7947659750821616,0.7172050364647493,0.5289004325579792,0.3223034374144831,0.2853407682551088,0.12208511110659748,0.49286308776166365,0.2385036569342166,0.9378892352280317,0.06151275782101229,0.43191189997871804,0.15066075213556773,0.44299327472894434,0.04994328785606994,0.3300435522295847,0.6956056559454308,0.06335089266087857,0.7640868366672989,0.2235728241438235,0.5081797011294684,0.2183164566229483,0.4886969507824811,0.8515572969204432,0.3316466680983572,0.4920148248221202,0.935637043352794,0.3252423999059715,0.21574724693354064,0.5181898646586005,0.03536339447955228,0.6636943792861755,0.5889982352776011,0.22635587458429818,0.056211823552660634,0.1814132296326214,0.781372094832075,0.022624747962400438,0.09852181960793671,0.17441882704556688,0.22666709625775283,0.8186874752053042,0.12537371617762227,0.4548059178155388,0.5454641846787758,0.017621895520830044,0.5465137911254846,0.029348257946433032,0.3522962903144281,0.3120932673602239,0.8458466101519377,0.7849988645584096,0.6322054612066742,0.015307168975359553,0.518807056552048,0.7320648516263074,0.0
0.848758110815061,0.41264888714433445,0.8971542955299932,0.5052651455325341,0.3250619152415951,0.10206067749935399,0.9983913773788722,0.4858289631720186,0.30768806542014315,0.279959598741647,0.07416000478459162,0.42554973129832185,0.24619589536089181,0.9905591444194286,0.8334202017639158,0.02334272586941899,0.16982642256840486,0.5596935036442944,0.6907340699146035,0.489621858106565,0.31688991035896874,0.9325898141039409,0.4895079111801418,0.8534713378347732,0.12090723695428063,0.6615304493393025,0.6144874500604076,0.0950162838039742,0.19264984454544742,0.39791674679498745,0.17811606391906676,0.32373718666381557,0.33019336609452543,0.6991680469813414,0.5460532694516943,0.7540007970229508,0.8275308746773996,0.8632829529999488,0.16995961287251804,0.8477505007359213,0.003973545455389416,0.004598657200966527,0.34985066927627273,0.2753849557541753,0.9177525976025228,0.5563684400187133,0.25949010515379345,0.8139827183687451,0.1446545612294019,0.4548988514272594,0.5928298362435326,0.5725502374969508,0.16047674359787978,0.7599849621547569,0.6903935471017881,0.3601256742225828,0.4280942366862929,0.2897430441090405,0.0783758209006129,0.7998862688500933,0.4246864536826266,0.18181240835823764,0.9799819857065653,0.6308883286004776,0.7078738056372801,0.805429451119607,0.8354919191986123,0.19386402554152038,0.7615344991134957,0.022671133321464976,0.9943579340751385,0.7482919421297167,0.6978115595729513,0.717165269274763,0.04137014249443427,0.6340899272682098,0.9375702892976862,0.49345652516910576,0.0
0.6071987262282014,0.0781920827858743,0.6363537078060089,0.9391109454755061,0.45083578307844574,0.9434208468697656,0.9681670783468035,0.2972573469023808,0.8626380038289624,0.15092868184842523,0.8138164330370677,0.46971915775257556,0.7577209170932758,0.027643022796544292,0.4720545921310839,0.5094159987626422,0.7680243423528363,0.6740924617631119,0.28637233706046306,0.7651989411570903,0.006436247544839735,0.5727599064623031,0.11169354688160238,0.44246996665518645,0.3067055381590291,0.05517464479645351,0.47252431300755904,0.5688400990103218,0.30130793068286377,0.5002153645628947,0.06838539800217436,0.18326544452579419,0.6607129549011806,0.020391220564358714,0.2078413100508575,0.3993395831116172,0.732443241023615,0.39702232207724786,0.2317172072381284,0.016783823517054874,0.5729896442049982,0.9888117593279412,0.7862214886026365,0.10851793241792307,0.5877121210168637,0.669047275465021,0.1993379522257286,0.34321358202263685,0.7359748936614601,0.2499705679489963,0.5838566343427068,0.16116304667489278,0.340256218355553,0.20691649380465282,0.42423391502661656,0.9394402038651108,0.7546877099703942,0.5678329014803711,0.32324121345322065,0.9605431230675257,0.7239042846180825,0.9468420351860855,0.22918686861885584,0.9803840582590858,0.8066222471690783,0.7736339599284994,0.16148577608796633,0.24042167531360215,0.571727713943065,0.3056584632814038,0.3665292147351906,0.39184736659567754,0.8831897374956136,0.31412647123731685,0.3598540833051187,0.9013153020229989,0.8165508294030002,0.3637647804618225,0.0
0.18015727197839349,0.6335935280060652,0.10224293155659803,0.14056349062073692,0.2786340071550578,0.08565365233110589,0.9734196548277403,0.6540996109278028,0.17272332215425645,0.21021166864604046,0.2762508259198302,0.278432910567069,0.6775500495270094,0.06106092999682755,0.778032643749531,0.39427320488676565,0.07113096546695197,0.3956684114393487,0.9091787006289456,0.7435550490612107,0.10930762882733647,0.36302836991725473,0.2968816475807887,0.7587189099317301,0.49082877096127264,0.724631538521792,0.02625003963748196,0.6584858325605851,0.4178644587094168,0.8931842429457413,0.6133420563522699,0.3370643198748686,0.45308338363530976,0.08551379371782142,0.01276609903435555,0.18744212532660498,0.43211212786141906,0.8616590927060797,0.3982883590493649,0.09793039817319016,0.42015096003952057,0.28400370045265455,0.5773811015149812,0.31389838139056414,0.7486506324271854,0.19442986143970997,0.5682103777488494,0.04607496406946232,0.553352589215825,0.7140848240413066,0.5678460659861501,0.1358512080150185,0.6832897362592752,0.9099157262845782,0.35578787065351647,0.003589778186877335,0.6141941684626386,0.3073616851946872,0.6590474010854397,0.06359078645856742,0.7703826688144447,0.49650886278815565,0.7497741218539228,0.3232737572319553,0.9834613973982328,0.5966080501684263,0.4410201961969594,0.4746915731527571,0.2989652777517665,0.8444894104038404,0.8145802841547106,0.49630006387476255,0.46329287581948875,0.9137465229603644,0.6627478167752806,0.6827482425762504,0.012605632876670159,0.32418930522251077,0.0
0.3414177890015909,0.43490877611721024,0.7701079482490354,0.6655252250852474,0.9705234587355066,0.6276565797143709,0.8722911444779863,0.9195379668441545,0.7138599585661937,0.9626252102458088,0.4191613279654194,0.4882326891197988,0.5323214985749635,0.35962162585789514,0.719462071310616,0.41418731632955885,0.636304938879369,0.4740238144068113,0.3757506670346652,0.5252974088391279,0.10670060851613261,0.3272976559793913,0.7216329908005997,0.8886265870516716,0.5139285029916018,0.08907948063191329,0.5391237879615716,0.6040901453785877,0.5486054405012697,0.672939319306266,0.4724580931900477,0.35060270007812555,0.9289938373605724,0.3291094729484596,0.7455286457046837,0.45355608649372525,0.09081518984034209,0.7906321033904129,0.8778323702927368,0.4940019863024241,0.9025099410441572,0.7168352673896958,0.057548892729118895,0.7468990293487567,0.7620998577157634,0.9668419998960114,0.4473314105026027,0.8503259202788701,0.7497866960354049,0.6664296904353713,0.8029701029360932,0.11190015777880125,0.18274546642272604,0.6503562842170644,0.3217168007457518,0.19978296852578348,0.4998243336306786,0.08995533227546437,0.31776341046366885,0.7793363589716183,0.5268041979330021,0.3071299847887432,0.3051896649374729,0.28366931785470484,0.17751530912384095,0.2729164081842804,0.8150923339966104,0.21013823800617626,0.07673726954133453,0.0029070702402537174,0.10754498512620914,0.4027525206989715,0.1570972715758464,0.5806716672289837,0.6326987588657904,0.04857881314897039,0.7731719879403881,0.6436422066105862,0.0
0.9955081451032165,0.025303843433402418,0.6335963352369595,0.7981754874257463,0.7286599513054434,0.3052755574709568,0.9485532659648486,0.630547184356271,0.15835162397274138,0.2952824169302535,0.13302613442174027,0.6216375546253406,0.5595290279556342,0.8396466369065191,0.6092392663635229,0.7334575061959617,0.5641553854935568,0.18890890630472268,0.21483012015132452,0.031772569544474605,0.6874820594096588,0.5073981967235378,0.7509539025936415,0.8577358281248979,0.5553574218428118,0.3318884940254012,0.07736691305116494,0.6122914354217132,0.8143883162278385,0.44690764889470336,0.5430393558230271,0.6367612670325286,0.956954131619863,0.04268917806057804,0.7371925432153246,0.20736752085079735,0.813053744237858,0.3279405128226094,0.5898013365445518,0.04254613668177154,0.9640274988067048,0.49119341319437015,0.5031370539553176,0.1203507266021564,0.5638631991162864,0.8303860043986765,0.7225959860121276,0.2800386032097891,0.8280525316867692,0.6251335916266676,0.9420297244374951,0.23230967214038578,0.17992164998932247,0.5646855629011733,0.020019330234970822,0.04878669355518128,0.6959684055875647,0.6916724997688883,0.2320613730445087,0.42803044943153745,0.8929604507037667,0.39979576933597416,0.3759617160442231,0.5207779663858332,0.6179832521054953,0.36302979678963965,0.947140426153817,0.33305530440263087,0.741961515788967,0.4633252449738292,0.9231273694273763,0.24207043215940705,0.24982981775193547,0.1842657364008662,0.24558362072972717,0.6430790982018119,0.015184499752385117,0.9432676519693252,0.0
0.6631413502233445,0.559071616544155,0.15795699840558608,0.6677759404691516,0.41428785995863604,0.9857508367894706,0.5231407432480429,0.5905189436475892,0.993123763926639,0.3445173963164653,0.06798524116254556,0.08909206153063554,0.49346799717304146,0.7211616790179447,0.32576060755750036,0.09563071381215738,0.4688394774827297,0.42516785964556136,0.35597756812940373,0.9147619409083232,0.18465039193958244,0.5798486098112522,0.4495099862283448,0.7045121158971751,0.5828010981543951,0.06391238866050131,0.7835641266741235,0.450980021325471,0.37647620734894227,0.6345503121255265,0.3798864817240585,0.3914643960691775,0.9649257329252279,0.6938270899202591,0.5821305599597794,0.010652787268794706,0.6224437571988696,0.9907403694285433,0.47647812125786115,0.8810892547082246,0.5661382299034902,0.10249662513944491,0.9000874670649238,0.3606244792466017,0.029314011562041387,0.3604798152646921,0.7839541135210091,0.6702632457969633,0.47680885057134925,0.034886775300118966,0.09982322572651825,0.4764041248005658,0.6303491567240211,0.027416870925426995,0.820520635777012,0.9957304012510343,0.6208467864084903,0.4558152661557836,0.030336511834378244,0.8771888354897499,0.953380783800426,0.4505984599427637,0.6150257172919883,0.6159622819829383,0.740038209011037,0.2975580709841382,0.9942307905228731,0.12787782345879972,0.9105986351994461,0.8845855277406643,0.2666305139727071,0.22572635724053347,0.3124545488053666,0.9222917926467248,0.6262499283794529,0.7553566262468417,0.7484871857180356,0.5642122933381623,0.0
0.9704654195369053,0.5057473181348432,0.06920765592540157,0.1967311961122027,0.7693595444773206,0.6067754470600181,0.3588738970886687,0.8565831429900057,0.911421544216314,0.6899105408908053,0.3017025935260712,0.7565617285557926,0.28323860491015374,0.8378484072816949,0.8628481522980911,0.9526520752718592,0.31838186206237473,0.23933712820784925,0.7853589330131586,0.6557558769042552,0.8057689902480222,0.11206222466286053,0.6920095262252557,0.23246967941837515,0.06340755770113082,0.738390855890144,0.8336130655566786,0.38096173181412973,0.6247058415151377,0.803508077241008,0.5597966065528891,0.7443599801328692,0.6475864522383294,0.239372523872464,0.20997419307023057,0.18469896993070012,0.7248969985402075,0.6997791112133916,0.6862267208719934,0.34335654910524194,0.5362887133993974,0.6490485004440607,0.23212439954956676,0.06458395143915796,0.379873943165175,0.2940107227947898,0.9701313717047071,0.039575287003267845,0.30850555600918494,0.2535969922573472,0.14255219627951055,0.9033822076772631,0.6037529472341434,0.4448645631872026,0.7506969374765733,0.48145079007138447,0.7550937478682217,0.3376494920211942,0.7168584318475921,0.8867096785261513,0.8311631970833244,0.48069470145918236,0.6428026227518737,0.7917400829870347,0.7675493077734175,0.48779350614736516,0.3589647940371127,0.5849532134133334,0.6324680702482476,0.7305754632210385,0.017953020110793805,0.5055178007769311,0.2274697429962219,0.3169432369981059,0.27584218642790226,0.9060807833243253,0.031931076660659974,0.2894734186419957,0.0
0.6933789606783132,0.6845890638276224,0.48539825815309456,0.47168850036386545,0.14068731267042167,0.5518155281652412,0.07373498231109521,0.8016344501420909,0.6920372401100348,0.5419825197835082,0.44799424123786336,0.11980894300456102,0.7382712696290619,0.29771503002012667,0.7949766546692726,0.1710015167595772,0.0020800063270822733,0.3319395310482596,0.9948002528439872,0.09950147601461168,0.12140842506151273,0.05692330283310565,0.841836921715445,0.47786264160026104,0.6440633301503603,0.5136640011464615,0.5028815016422646,0.770104089041362,0.9668343509572785,0.8167477059701177,0.7362312245515682,0.19914009373426145,0.11757876760135655,0.13944762798716281,0.9431556067342632,0.48093303095017326,0.15185380953899286,0.5876322163978605,0.37020481216054146,0.20871545843604677,0.4119775849762496,0.9421923464630364,0.4047830042715238,0.8633463793515898,0.436787603373923,0.6274225021457791,0.8832566847977343,0.4212117243171767,0.004520943131005373,0.7447152054323352,0.021854911879868544,0.47239544254339283,0.8015045694925367,0.026646464459799124,0.9739101325269789,0.9927064247089304,0.06841037589889909,0.16046309881907983,0.5058152906719667,0.49952875108056305,0.19170361706192884,0.5243001840084894,0.302463686703088,0.10206529626454097,0.452415635432583,0.16832698915572153,0.26932062349681296,0.30499681292132474,0.9241687065030184,0.3419292219451291,0.47333165863103677,0.25325394940127355,0.06788670129391672,0.4868011932066425,0.763718524590789,0.2946155068742058,0.38612176135935794,0.6270148619836968,0.0
0.35306664097399487,0.5150973736299145,0.8007340967249533,0.5346379128086092,0.6591665455200777,0.5146140681656907,0.17787387939149435,0.6465548282238617,0.28562996136679697,0.20944270396224618,0.43316899842757983,0.1204211586042585,0.2553775413805085,0.783845085037979,0.21726938521461048,0.9730847505284144,0.9388382494111063,0.994541423403523,0.38492089417632835,0.9431014142801415,0.4448809765789713,0.385134668393204,0.6301307479044348,0.8874393845588024,0.04387089887590889,0.618152760694788,0.9796083542734643,0.27729551715033574,0.06799413463911919,0.4403770003646307,0.6682120555632498,0.9683329880098777,0.8930038724466242,0.9949562635277428,0.4353051108476127,0.3587956451758,0.03352663076704143,0.018502793197852085,0.12622379421772356,0.899642223347279,0.3857640489092684,0.5491738406694766,0.5480625726161035,0.3626510864022665,0.2515758438355823,0.7615566843784063,0.22343916260169838,0.530546737701701,0.6335372315910347,0.44468092067621035,0.046473694997188786,0.6347319466508883,0.43050809898082043,0.015340735266858752,0.2862697961815285,0.3982208878679584,0.0642658645871359,0.05841526896981397,0.493195549864626,0.2592932968588797,0.8597623607225703,0.050832287673564513,0.41107060426961783,0.4855023928057629,0.13511726183339923,0.3469879296660294,0.9046212787140152,0.9786384036784195,0.29552896899052294,0.6808406312873397,0.5541835392744544,0.4277643233450348,0.30612269251600044,0.06121937513343112,0.9376897516032618,0.5127573152230485,0.6217987583406683,0.7308555033377712,0.0
0.6041808636064135,0.1631709920149368,0.7677734435348819,0.1798600371104513,0.9032185994959806,0.10048187593122948,0.3817332028822492,0.18627687300929707,0.512158687084365,0.9421044167399213,0.676599986773277,0.36377399704283075,0.12161417286219456,0.13916218879842646,0.1554417631093411,0.7593850889032329,0.8748249675968384,0.34030924717105315,0.6179065858527256,0.18336012242309307,0.944873825594262,0.9723368740499323,0.19703957006698503,0.8930513407704895,0.8910958307964801,0.7675539430137635,0.9200706902591544,0.5260138193779049,0.6429947339443198,0.8117749879299113,0.8797556834675836,0.38970177655522287,0.1171217486244518,0.623340120137093,0.49579497410695794,0.8026151414150551,0.5257219725186799,0.7500905095300799,0.49907128072386786,0.3330480944822878,0.20561508330322453,0.5260105914334019,0.7903816865550879,0.9046172981919957,0.9554048591416169,0.7865028352969395,0.5744469714822426,0.4771116747830083,0.6958841209629885,0.9738910109436472,0.07880202678552461,0.23919241277773062,0.28444358289477467,0.6346234987036821,0.11450681213231928,0.7510892371050134,0.6816897507993896,0.7751957309027676,0.14867868783782512,0.8645982864065305,0.9911993033780166,0.27126533348821247,0.22068424573225398,0.965581824346822,0.3872355863959943,0.4849735543243282,0.9936681139356953,0.0033641107310234952,0.7471242324942682,0.3654063926984312,0.8117004944462877,0.3588988049409144,0.25226491977316834,0.007771348809817558,0.09910858970934544,0.8041762969827494,0.2349369571125186,0.5154475238328506,0.0
0.7438118680864484,0.5383360666735469,0.8788525127235466,0.4260768945075333,0.31625851734246524,0.11188358860167547,0.9135855833901612,0.5969993623782665,0.2534195507116608,0.7740965296199072,0.4953001043574846,0.36279227346986953,0.9862931287869482,0.9406345038310391,0.03636980991797867,0.9592094173291342,0.06830010365024075,0.03764058747319765,0.6983811669152283,0.654239000341128,0.3200210550713055,0.4104966638458002,0.8575777863346206,0.9685411060430456,0.6659682734433391,0.9731259638280774,0.2539392518869592,0.09745508945376735,0.0018505792649113895,0.7533021730214515,0.31885185239029346,0.2981484654178955,0.6726732463260293,0.24413200021615555,0.5473035161702281,0.335585034261882,0.9377627371741648,0.117333839784041,0.35158666949167183,0.5795902500731461,0.2426495073350119,0.2439202865514971,0.6099068874868476,0.7794163600218629,0.19061907452026272,0.15379727610930172,0.6133778473564497,0.4241894101786098,0.008506558197899694,0.6053076197443596,0.2732970946217743,0.502060312859142,0.5752624451462068,0.6192536050333337,0.2276982669093296,0.7989086457247025,0.04109458222709994,0.22015528748142843,0.6125492600899574,0.3265734425716844,0.5661883162174673,0.2577552249638435,0.06403657355582204,0.46208216127035573,0.16801975032835736,0.5808837675213582,0.849841679456092,0.45953908679831323,0.0844532122657039,0.3217767036456737,0.9736742113858109,0.7465776684811457,0.8409495151519208,0.5759903597471543,0.9794954953537013,0.32080859623150926,0.0973679939751142,0.03964933142197824,0.0
0.04901706463445221,0.5920150291824603,0.07433992359413089,0.4004465437995961,0.7626201636147173,0.04532523740054195,0.04724576461527885,0.9066917723150975,0.9181356091614348,0.6900351685401632,0.6674938715095522,0.630063628902948,0.5501566020702631,0.5239180399448327,0.9597071174876994,0.610162285249632,0.37473228368170797,0.31729664942200364,0.7225947754952206,0.8958585140477769,0.6366770217375107,0.5813792685034516,0.16546384182691232,0.14969216075117664,0.4769655511552525,0.04607150013925754,0.5127299330647679,0.5845188372052162,0.7626244089210489,0.13417738046142624,0.3701407947023917,0.8558152401854696,0.032088896003059864,0.20352571793668994,0.8449385755309078,0.6491842002461694,0.7195533011601292,0.6912974836475277,0.26627276367732067,0.5722597964596501,0.8244107065229049,0.493136553554373,0.08253065064916121,0.15015826535233567,0.8005817488338648,0.7114256242983514,0.8370832177872379,0.4395698960447165,0.654475449473286,0.3288910731541844,0.34701713334177287,0.566923837060282,0.9156118978852678,0.7934324199845662,0.2758860990833777,0.9903875753752813,0.25439414973135954,0.3477586618310501,0.33067723470914523,0.6733541955986314,0.3701661799884399,0.988903150976352,0.4155863164304362,0.37115769694176737,0.8920662021315796,0.0006125290028838881,0.2878747145929703,0.8336052734651833,0.04717690929596041,0.8317929038980407,0.7005138940008483,0.7941959211923485,0.856587461260424,0.39725898394156056,0.42980549560599723,0.24720833200068648,0.9113724502917737,0.5970846926737732,0.0
